service_id,date,exception_type
"5487_613330","20241230","1"
"5487_613330","20241231","1"
"5487_613331","20241223","1"
"5487_613331","20241224","1"
"5487_613331","20241227","1"
"5487_613331","20241230","1"
"5487_613332","20241012","1"
"5487_613332","20241019","1"
"5487_613332","20241026","1"
"5487_613332","20241109","1"
"5487_613332","20241116","1"
"5487_613332","20241123","1"
"5487_613332","20241130","1"
"5487_613332","20241207","1"
"5487_613332","20241214","1"
"5487_613332","20241221","1"
"5487_613333","20241007","1"
"5487_613333","20241008","1"
"5487_613333","20241009","1"
"5487_613333","20241010","1"
"5487_613333","20241011","1"
"5487_613333","20241014","1"
"5487_613333","20241015","1"
"5487_613333","20241016","1"
"5487_613333","20241017","1"
"5487_613333","20241018","1"
"5487_613333","20241021","1"
"5487_613333","20241022","1"
"5487_613333","20241023","1"
"5487_613333","20241024","1"
"5487_613333","20241025","1"
"5487_613333","20241028","1"
"5487_613333","20241029","1"
"5487_613333","20241030","1"
"5487_613333","20241031","1"
"5487_613333","20241104","1"
"5487_613333","20241105","1"
"5487_613333","20241106","1"
"5487_613333","20241107","1"
"5487_613333","20241108","1"
"5487_613333","20241111","1"
"5487_613333","20241112","1"
"5487_613333","20241113","1"
"5487_613333","20241114","1"
"5487_613333","20241115","1"
"5487_613333","20241118","1"
"5487_613333","20241119","1"
"5487_613333","20241120","1"
"5487_613333","20241121","1"
"5487_613333","20241122","1"
"5487_613333","20241125","1"
"5487_613333","20241126","1"
"5487_613333","20241127","1"
"5487_613333","20241128","1"
"5487_613333","20241129","1"
"5487_613333","20241202","1"
"5487_613333","20241203","1"
"5487_613333","20241204","1"
"5487_613333","20241205","1"
"5487_613333","20241206","1"
"5487_613333","20241209","1"
"5487_613333","20241210","1"
"5487_613333","20241211","1"
"5487_613333","20241212","1"
"5487_613333","20241213","1"
"5487_613333","20241216","1"
"5487_613333","20241217","1"
"5487_613333","20241218","1"
"5487_613333","20241219","1"
"5487_613333","20241220","1"
"5487_613334","20241102","1"
"5487_613334","20241228","1"
"5487_613335","20241223","1"
"5487_613335","20241224","1"
"5487_613335","20241227","1"
"5487_613335","20241230","1"
"5487_613335","20241231","1"
"5487_613336","20241223","1"
"5487_613336","20241224","1"
"5487_613336","20241227","1"
"5487_613336","20241230","1"
"5487_613337","20241012","1"
"5487_613337","20241019","1"
"5487_613337","20241026","1"
"5487_613337","20241109","1"
"5487_613337","20241116","1"
"5487_613337","20241123","1"
"5487_613337","20241130","1"
"5487_613337","20241207","1"
"5487_613337","20241214","1"
"5487_613337","20241221","1"
"5487_613338","20241013","1"
"5487_613338","20241020","1"
"5487_613338","20241027","1"
"5487_613338","20241101","1"
"5487_613338","20241103","1"
"5487_613338","20241110","1"
"5487_613338","20241117","1"
"5487_613338","20241124","1"
"5487_613338","20241201","1"
"5487_613338","20241208","1"
"5487_613338","20241215","1"
"5487_613338","20241222","1"
"5487_613338","20241226","1"
"5487_613338","20241229","1"
"5487_613339","20241225","1"
"5487_613340","20241007","1"
"5487_613340","20241008","1"
"5487_613340","20241009","1"
"5487_613340","20241010","1"
"5487_613340","20241011","1"
"5487_613340","20241014","1"
"5487_613340","20241015","1"
"5487_613340","20241016","1"
"5487_613340","20241017","1"
"5487_613340","20241018","1"
"5487_613340","20241021","1"
"5487_613340","20241022","1"
"5487_613340","20241023","1"
"5487_613340","20241024","1"
"5487_613340","20241025","1"
"5487_613340","20241028","1"
"5487_613340","20241029","1"
"5487_613340","20241030","1"
"5487_613340","20241031","1"
"5487_613340","20241104","1"
"5487_613340","20241105","1"
"5487_613340","20241106","1"
"5487_613340","20241107","1"
"5487_613340","20241108","1"
"5487_613340","20241111","1"
"5487_613340","20241112","1"
"5487_613340","20241113","1"
"5487_613340","20241114","1"
"5487_613340","20241115","1"
"5487_613340","20241118","1"
"5487_613340","20241119","1"
"5487_613340","20241120","1"
"5487_613340","20241121","1"
"5487_613340","20241122","1"
"5487_613340","20241125","1"
"5487_613340","20241126","1"
"5487_613340","20241127","1"
"5487_613340","20241128","1"
"5487_613340","20241129","1"
"5487_613340","20241202","1"
"5487_613340","20241203","1"
"5487_613340","20241204","1"
"5487_613340","20241205","1"
"5487_613340","20241206","1"
"5487_613340","20241209","1"
"5487_613340","20241210","1"
"5487_613340","20241211","1"
"5487_613340","20241212","1"
"5487_613340","20241213","1"
"5487_613340","20241216","1"
"5487_613340","20241217","1"
"5487_613340","20241218","1"
"5487_613340","20241219","1"
"5487_613340","20241220","1"
"5487_613341","20241102","1"
"5487_613341","20241228","1"
"5487_613342","20241223","1"
"5487_613342","20241224","1"
"5487_613342","20241227","1"
"5487_613342","20241230","1"
"5487_613342","20241231","1"
"5487_613343","20241012","1"
"5487_613343","20241019","1"
"5487_613343","20241026","1"
"5487_613343","20241109","1"
"5487_613343","20241116","1"
"5487_613343","20241123","1"
"5487_613343","20241130","1"
"5487_613343","20241207","1"
"5487_613343","20241214","1"
"5487_613343","20241221","1"
"5487_613344","20241124","1"
"5487_613345","20241007","1"
"5487_613345","20241008","1"
"5487_613345","20241009","1"
"5487_613345","20241010","1"
"5487_613345","20241011","1"
"5487_613345","20241014","1"
"5487_613345","20241015","1"
"5487_613345","20241016","1"
"5487_613345","20241017","1"
"5487_613345","20241018","1"
"5487_613345","20241021","1"
"5487_613345","20241022","1"
"5487_613345","20241023","1"
"5487_613345","20241024","1"
"5487_613345","20241025","1"
"5487_613345","20241028","1"
"5487_613345","20241029","1"
"5487_613345","20241030","1"
"5487_613345","20241031","1"
"5487_613345","20241104","1"
"5487_613345","20241105","1"
"5487_613345","20241106","1"
"5487_613345","20241107","1"
"5487_613345","20241108","1"
"5487_613345","20241111","1"
"5487_613345","20241112","1"
"5487_613345","20241113","1"
"5487_613345","20241114","1"
"5487_613345","20241115","1"
"5487_613345","20241118","1"
"5487_613345","20241119","1"
"5487_613345","20241120","1"
"5487_613345","20241121","1"
"5487_613345","20241122","1"
"5487_613345","20241125","1"
"5487_613345","20241126","1"
"5487_613345","20241127","1"
"5487_613345","20241128","1"
"5487_613345","20241129","1"
"5487_613345","20241202","1"
"5487_613345","20241203","1"
"5487_613345","20241204","1"
"5487_613345","20241205","1"
"5487_613345","20241206","1"
"5487_613345","20241209","1"
"5487_613345","20241210","1"
"5487_613345","20241211","1"
"5487_613345","20241212","1"
"5487_613345","20241213","1"
"5487_613345","20241216","1"
"5487_613345","20241217","1"
"5487_613345","20241218","1"
"5487_613345","20241219","1"
"5487_613345","20241220","1"
"5487_613345","20241223","1"
"5487_613345","20241224","1"
"5487_613345","20241227","1"
"5487_613345","20241230","1"
"5487_613346","20241013","1"
"5487_613346","20241020","1"
"5487_613346","20241027","1"
"5487_613346","20241101","1"
"5487_613346","20241103","1"
"5487_613346","20241110","1"
"5487_613346","20241117","1"
"5487_613346","20241201","1"
"5487_613346","20241208","1"
"5487_613346","20241215","1"
"5487_613346","20241222","1"
"5487_613346","20241226","1"
"5487_613346","20241229","1"
"5487_613347","20241013","1"
"5487_613347","20241020","1"
"5487_613347","20241027","1"
"5487_613347","20241101","1"
"5487_613347","20241103","1"
"5487_613347","20241110","1"
"5487_613347","20241117","1"
"5487_613347","20241124","1"
"5487_613347","20241201","1"
"5487_613347","20241208","1"
"5487_613347","20241215","1"
"5487_613347","20241222","1"
"5487_613347","20241226","1"
"5487_613347","20241229","1"
"5487_613348","20241225","1"
"5487_613349","20241007","1"
"5487_613349","20241008","1"
"5487_613349","20241009","1"
"5487_613349","20241010","1"
"5487_613349","20241011","1"
"5487_613349","20241014","1"
"5487_613349","20241015","1"
"5487_613349","20241016","1"
"5487_613349","20241017","1"
"5487_613349","20241018","1"
"5487_613349","20241021","1"
"5487_613349","20241022","1"
"5487_613349","20241023","1"
"5487_613349","20241024","1"
"5487_613349","20241025","1"
"5487_613349","20241028","1"
"5487_613349","20241029","1"
"5487_613349","20241030","1"
"5487_613349","20241031","1"
"5487_613349","20241104","1"
"5487_613349","20241105","1"
"5487_613349","20241106","1"
"5487_613349","20241107","1"
"5487_613349","20241108","1"
"5487_613349","20241111","1"
"5487_613349","20241112","1"
"5487_613349","20241113","1"
"5487_613349","20241114","1"
"5487_613349","20241115","1"
"5487_613349","20241118","1"
"5487_613349","20241119","1"
"5487_613349","20241120","1"
"5487_613349","20241121","1"
"5487_613349","20241122","1"
"5487_613349","20241125","1"
"5487_613349","20241126","1"
"5487_613349","20241127","1"
"5487_613349","20241128","1"
"5487_613349","20241129","1"
"5487_613349","20241202","1"
"5487_613349","20241203","1"
"5487_613349","20241204","1"
"5487_613349","20241205","1"
"5487_613349","20241206","1"
"5487_613349","20241209","1"
"5487_613349","20241210","1"
"5487_613349","20241211","1"
"5487_613349","20241212","1"
"5487_613349","20241213","1"
"5487_613349","20241216","1"
"5487_613349","20241217","1"
"5487_613349","20241218","1"
"5487_613349","20241219","1"
"5487_613349","20241220","1"
"5487_613349","20241223","1"
"5487_613349","20241224","1"
"5487_613349","20241227","1"
"5487_613349","20241230","1"
"5487_613349","20241231","1"
"5487_613350","20241012","1"
"5487_613350","20241019","1"
"5487_613350","20241026","1"
"5487_613350","20241102","1"
"5487_613350","20241109","1"
"5487_613350","20241116","1"
"5487_613350","20241123","1"
"5487_613350","20241130","1"
"5487_613350","20241207","1"
"5487_613350","20241214","1"
"5487_613350","20241221","1"
"5487_613350","20241228","1"
"5487_613351","20241124","1"
"5487_613352","20241007","1"
"5487_613352","20241008","1"
"5487_613352","20241009","1"
"5487_613352","20241010","1"
"5487_613352","20241011","1"
"5487_613352","20241014","1"
"5487_613352","20241015","1"
"5487_613352","20241016","1"
"5487_613352","20241017","1"
"5487_613352","20241018","1"
"5487_613352","20241021","1"
"5487_613352","20241022","1"
"5487_613352","20241023","1"
"5487_613352","20241024","1"
"5487_613352","20241025","1"
"5487_613352","20241028","1"
"5487_613352","20241029","1"
"5487_613352","20241030","1"
"5487_613352","20241031","1"
"5487_613352","20241104","1"
"5487_613352","20241105","1"
"5487_613352","20241106","1"
"5487_613352","20241107","1"
"5487_613352","20241108","1"
"5487_613352","20241111","1"
"5487_613352","20241112","1"
"5487_613352","20241113","1"
"5487_613352","20241114","1"
"5487_613352","20241115","1"
"5487_613352","20241118","1"
"5487_613352","20241119","1"
"5487_613352","20241120","1"
"5487_613352","20241121","1"
"5487_613352","20241122","1"
"5487_613352","20241125","1"
"5487_613352","20241126","1"
"5487_613352","20241127","1"
"5487_613352","20241128","1"
"5487_613352","20241129","1"
"5487_613352","20241202","1"
"5487_613352","20241203","1"
"5487_613352","20241204","1"
"5487_613352","20241205","1"
"5487_613352","20241206","1"
"5487_613352","20241209","1"
"5487_613352","20241210","1"
"5487_613352","20241211","1"
"5487_613352","20241212","1"
"5487_613352","20241213","1"
"5487_613352","20241216","1"
"5487_613352","20241217","1"
"5487_613352","20241218","1"
"5487_613352","20241219","1"
"5487_613352","20241220","1"
"5487_613352","20241223","1"
"5487_613352","20241224","1"
"5487_613352","20241227","1"
"5487_613352","20241230","1"
"5487_613353","20241013","1"
"5487_613353","20241020","1"
"5487_613353","20241027","1"
"5487_613353","20241101","1"
"5487_613353","20241103","1"
"5487_613353","20241110","1"
"5487_613353","20241117","1"
"5487_613353","20241201","1"
"5487_613353","20241208","1"
"5487_613353","20241215","1"
"5487_613353","20241222","1"
"5487_613353","20241226","1"
"5487_613353","20241229","1"
"5487_613354","20241013","1"
"5487_613354","20241020","1"
"5487_613354","20241027","1"
"5487_613354","20241101","1"
"5487_613354","20241103","1"
"5487_613354","20241110","1"
"5487_613354","20241117","1"
"5487_613354","20241124","1"
"5487_613354","20241201","1"
"5487_613354","20241208","1"
"5487_613354","20241215","1"
"5487_613354","20241222","1"
"5487_613354","20241226","1"
"5487_613354","20241229","1"
"5487_613355","20241225","1"
"5487_613356","20241007","1"
"5487_613356","20241008","1"
"5487_613356","20241009","1"
"5487_613356","20241010","1"
"5487_613356","20241011","1"
"5487_613356","20241014","1"
"5487_613356","20241015","1"
"5487_613356","20241016","1"
"5487_613356","20241017","1"
"5487_613356","20241018","1"
"5487_613356","20241021","1"
"5487_613356","20241022","1"
"5487_613356","20241023","1"
"5487_613356","20241024","1"
"5487_613356","20241025","1"
"5487_613356","20241028","1"
"5487_613356","20241029","1"
"5487_613356","20241030","1"
"5487_613356","20241031","1"
"5487_613356","20241104","1"
"5487_613356","20241105","1"
"5487_613356","20241106","1"
"5487_613356","20241107","1"
"5487_613356","20241108","1"
"5487_613356","20241111","1"
"5487_613356","20241112","1"
"5487_613356","20241113","1"
"5487_613356","20241114","1"
"5487_613356","20241115","1"
"5487_613356","20241118","1"
"5487_613356","20241119","1"
"5487_613356","20241120","1"
"5487_613356","20241121","1"
"5487_613356","20241122","1"
"5487_613356","20241125","1"
"5487_613356","20241126","1"
"5487_613356","20241127","1"
"5487_613356","20241128","1"
"5487_613356","20241129","1"
"5487_613356","20241202","1"
"5487_613356","20241203","1"
"5487_613356","20241204","1"
"5487_613356","20241205","1"
"5487_613356","20241206","1"
"5487_613356","20241209","1"
"5487_613356","20241210","1"
"5487_613356","20241211","1"
"5487_613356","20241212","1"
"5487_613356","20241213","1"
"5487_613356","20241216","1"
"5487_613356","20241217","1"
"5487_613356","20241218","1"
"5487_613356","20241219","1"
"5487_613356","20241220","1"
"5487_613356","20241223","1"
"5487_613356","20241224","1"
"5487_613356","20241227","1"
"5487_613356","20241230","1"
"5487_613356","20241231","1"
"5487_613357","20241012","1"
"5487_613357","20241019","1"
"5487_613357","20241026","1"
"5487_613357","20241102","1"
"5487_613357","20241109","1"
"5487_613357","20241116","1"
"5487_613357","20241123","1"
"5487_613357","20241130","1"
"5487_613357","20241207","1"
"5487_613357","20241214","1"
"5487_613357","20241221","1"
"5487_613357","20241228","1"
"5487_613358","20241007","1"
"5487_613358","20241008","1"
"5487_613358","20241009","1"
"5487_613358","20241010","1"
"5487_613358","20241011","1"
"5487_613358","20241014","1"
"5487_613358","20241015","1"
"5487_613358","20241016","1"
"5487_613358","20241017","1"
"5487_613358","20241018","1"
"5487_613358","20241021","1"
"5487_613358","20241022","1"
"5487_613358","20241023","1"
"5487_613358","20241024","1"
"5487_613358","20241025","1"
"5487_613358","20241028","1"
"5487_613358","20241029","1"
"5487_613358","20241030","1"
"5487_613358","20241031","1"
"5487_613358","20241104","1"
"5487_613358","20241105","1"
"5487_613358","20241106","1"
"5487_613358","20241107","1"
"5487_613358","20241108","1"
"5487_613358","20241111","1"
"5487_613358","20241112","1"
"5487_613358","20241113","1"
"5487_613358","20241114","1"
"5487_613358","20241115","1"
"5487_613358","20241118","1"
"5487_613358","20241119","1"
"5487_613358","20241120","1"
"5487_613358","20241121","1"
"5487_613358","20241122","1"
"5487_613358","20241125","1"
"5487_613358","20241126","1"
"5487_613358","20241127","1"
"5487_613358","20241128","1"
"5487_613358","20241129","1"
"5487_613358","20241202","1"
"5487_613358","20241203","1"
"5487_613358","20241204","1"
"5487_613358","20241205","1"
"5487_613358","20241206","1"
"5487_613358","20241209","1"
"5487_613358","20241210","1"
"5487_613358","20241211","1"
"5487_613358","20241212","1"
"5487_613358","20241213","1"
"5487_613358","20241216","1"
"5487_613358","20241217","1"
"5487_613358","20241218","1"
"5487_613358","20241219","1"
"5487_613358","20241220","1"
"5487_613358","20241223","1"
"5487_613358","20241224","1"
"5487_613358","20241227","1"
"5487_613358","20241230","1"
"5487_613359","20241013","1"
"5487_613359","20241020","1"
